userId,movieId,rating
59,34,3.5
59,43,4.5
59,55,4.5
59,32,4.5
59,36,3.0
59,58,4.0
59,46,5.0
59,10,4.0
59,59,3.5
59,8,4.0
59,69,4.0
59,48,4.0
59,1,2.5
59,65,3.5
59,38,4.5
59,7,4.5
59,66,3.0
59,62,5.0
59,47,3.5
59,57,4.0
59,42,4.5
59,70,4.5
59,30,5.0
59,4,3.5
59,9,4.5
59,24,3.0
59,16,4.5
60,29,3.5
60,61,4.0
60,28,4.0
60,10,4.5
60,62,4.0
60,19,4.0
60,46,3.5
60,60,4.5
60,45,5.0
60,70,4.5
60,40,4.0
60,21,3.0
60,12,3.5
60,43,2.0
60,20,5.0
60,64,4.0
60,22,4.5
60,39,3.5
60,26,4.5
60,2,3.0
60,9,1.0
60,13,3.5
61,60,4.5
61,31,3.5
61,40,1.0
61,35,3.5
61,12,3.0
61,67,4.5
61,14,3.5
61,21,4.5
61,52,1.0
61,58,3.5
61,39,3.0
61,59,3.0
61,25,2.5
61,26,3.0
61,20,4.0
61,8,3.5
61,47,3.5
61,3,3.5
61,49,5.0
62,63,2.5
62,66,3.5
62,8,4.5
62,24,3.0
62,9,3.0
62,50,5.0
62,67,3.0
62,5,3.0
62,49,5.0
62,53,4.5
62,33,4.0
62,20,4.5
62,52,2.5
62,64,4.5
62,36,4.0
62,51,4.5
62,4,4.0
62,13,4.0
62,61,4.0
62,2,4.0
62,62,4.5
62,45,4.0
62,43,4.0
62,39,4.0
62,12,4.0
62,7,4.5
62,57,4.5
62,40,4.0
62,56,5.0
62,60,4.5
62,11,4.0
62,32,4.0
62,10,5.0
62,69,4.0
63,49,4.0
63,29,4.0
63,3,2.0
63,20,3.5
63,31,4.0
63,67,3.0
63,14,5.0
63,6,2.5
63,70,4.0
63,44,4.0
63,47,3.0
63,5,4.0
63,57,4.5
63,19,3.0
63,65,5.0
63,1,4.0
63,48,3.5
63,40,3.5
63,45,3.5
63,68,4.5
63,8,4.5
63,61,4.5
63,18,5.0
63,69,4.5
63,43,4.0
63,35,3.5
63,4,4.0
63,9,2.0
63,34,4.5
63,62,3.5
63,39,2.0
63,59,2.5
63,52,3.5
63,38,4.0
63,55,4.0
63,66,4.0
63,24,4.0
63,37,4.0
63,54,3.0
63,10,2.5
64,10,3.5
64,66,4.0
64,1,3.5
64,68,4.5
64,51,4.5
64,43,4.5
64,59,2.5
64,22,3.0
64,37,3.5
64,7,4.0
64,60,4.5
64,55,4.5
64,5,4.5
64,48,5.0
64,64,4.5
64,25,3.5
64,32,3.0
64,18,4.0
64,47,3.0
64,39,2.5
64,6,4.0
64,27,4.5
64,31,2.5
64,29,4.5
64,19,4.5
64,16,4.0
64,53,2.0
64,4,3.0
65,38,3.0
65,13,4.5
65,55,3.5
65,43,5.0
65,32,4.0
65,70,4.5
65,60,3.5
65,3,3.5
65,33,3.5
65,15,4.5
65,35,4.0
65,34,5.0
65,16,3.0
65,40,2.5
65,27,3.5
65,5,4.0
66,67,4.5
66,22,3.5
66,32,3.5
66,68,4.5
66,6,4.0
66,17,4.0
66,65,3.5
66,14,3.5
66,9,4.0
66,21,3.0
66,45,3.5
66,41,3.0
66,59,4.0
66,15,5.0
66,66,5.0
66,7,4.0
66,20,3.0
66,54,3.5
66,46,4.5
66,38,3.0
66,35,5.0
66,39,3.5
66,61,5.0
66,63,4.5
66,62,4.5
66,43,3.5
66,28,1.0
66,31,3.5
66,27,3.5
66,55,2.0
66,64,4.0
66,3,3.5
66,29,4.0
67,46,4.0
67,22,3.0
67,24,5.0
67,30,3.0
67,32,4.5
67,64,4.0
67,50,4.5
67,21,3.5
67,28,4.0
67,6,4.5
67,62,4.0
67,59,3.5
67,60,4.0
67,27,4.5
67,11,3.5
67,61,5.0
67,17,3.5
67,63,4.0
67,1,4.5
67,26,4.0
67,2,4.5
67,52,5.0
67,20,3.5
67,39,2.5
67,44,2.0
67,49,4.5
67,65,5.0
67,54,3.0
67,13,3.0
67,35,2.5
67,68,4.5
67,47,3.5
67,14,3.5
67,45,4.0
67,9,4.5
67,3,4.0
67,67,4.0
67,34,3.0
67,48,4.0
67,23,4.5
67,25,5.0
67,36,3.0
68,49,3.0
68,35,3.5
68,54,4.0
68,22,3.0
68,20,3.5
68,48,2.5
68,64,3.5
68,15,5.0
68,25,5.0
68,23,3.5
68,3,4.0
68,43,5.0
68,18,1.0
68,2,4.5
68,40,5.0
68,53,2.5
68,62,3.0
68,24,5.0
68,69,4.0
68,16,1.0
68,70,3.0
68,7,3.5
68,50,4.0
68,6,4.5
68,56,5.0
68,12,3.5
68,26,4.0
68,4,4.0
68,63,3.5
68,11,3.0
68,29,5.0
68,45,4.5
68,37,4.0
68,47,4.0
68,61,3.0
68,33,4.0
68,36,4.0
68,19,4.0
68,67,5.0
69,13,4.5
69,48,2.0
69,51,5.0
69,44,4.5
69,64,1.0
69,54,4.5
69,16,4.0
69,62,4.5
69,70,4.0
69,38,4.0
69,11,4.5
69,2,3.5
69,68,1.0
69,55,4.5
69,26,3.5
69,52,4.0
69,33,1.0
69,42,4.0
69,25,5.0
69,5,3.5
69,61,3.5
69,3,4.0
69,57,4.5
69,36,3.5
69,14,3.5
69,69,5.0
70,68,4.0
70,47,5.0
70,16,3.0
70,30,4.5
70,1,4.0
70,23,3.5
70,43,4.0
70,28,3.5
70,54,4.0
70,60,5.0
70,57,4.0
70,12,4.0
70,33,4.0
70,36,2.0
70,66,3.0
70,18,4.0
70,15,3.5
70,11,3.0
70,22,4.0
70,20,3.5
70,53,3.0
70,63,4.0
70,70,3.0
70,26,5.0
70,41,4.5
70,29,4.5
70,8,2.5
70,34,4.5
70,58,4.5
70,64,4.5
70,50,2.5
70,45,4.0
70,14,4.5
70,40,4.0
70,49,4.0
70,25,4.0
71,12,3.0
71,14,4.0
71,61,5.0
71,57,5.0
71,29,3.5
71,8,2.0
71,25,3.5
71,31,4.5
71,32,4.5
71,17,4.0
71,52,2.0
71,53,3.5
71,62,4.0
71,43,5.0
71,47,4.0
71,65,3.5
71,6,4.0
71,1,2.5
71,11,5.0
71,63,3.5
71,3,4.0
71,4,3.5
71,36,4.0
71,55,4.0
71,22,4.5
71,9,3.0
71,19,3.5
71,46,3.0
71,67,4.0
72,36,4.0
72,24,4.5
72,17,4.0
72,28,3.0
72,68,3.5
72,34,3.0
72,59,3.0
72,18,4.0
72,61,4.5
72,51,5.0
72,12,4.0
72,67,3.0
72,1,2.5
72,35,4.5
72,14,4.0
73,23,5.0
73,65,2.5
73,31,4.0
73,21,5.0
73,6,3.0
73,18,5.0
73,8,4.0
73,12,5.0
73,33,4.0
73,29,3.5
73,9,3.0
73,7,3.5
73,14,2.5
73,43,3.0
73,60,2.5
73,63,3.5
73,42,4.5
73,49,3.0
73,5,3.0
73,27,4.0
74,25,3.0
74,30,4.5
74,42,2.0
74,66,3.5
74,8,4.0
74,34,3.0
74,38,4.5
74,6,3.0
74,15,4.0
74,56,3.5
74,63,4.0
74,32,2.5
74,28,1.0
74,1,5.0
74,45,3.0
74,49,4.5
74,13,5.0
74,24,3.0
74,27,3.0
74,11,4.0
74,59,5.0
74,10,5.0
74,48,4.0
74,5,4.5
74,3,3.0
74,55,5.0
74,23,5.0
74,40,3.0
74,7,3.5
74,51,2.5
74,12,3.5
74,4,4.5
74,65,3.5
74,60,2.5
75,19,4.0
75,48,5.0
75,1,5.0
75,58,3.0
75,59,4.5
75,15,4.0
75,16,3.5
75,60,1.0
75,14,4.0
75,28,5.0
75,61,4.0
75,8,3.5
75,29,4.0
75,45,3.0
75,22,4.5
75,53,4.5
75,20,3.0
75,38,5.0
75,27,3.0
75,50,5.0
75,4,3.5
75,49,3.0
75,12,3.5
75,43,3.5
75,17,2.5
75,33,4.0
75,11,4.0
75,40,4.5
75,21,2.0
75,24,4.0
75,63,2.0
75,52,4.5
75,26,2.0
75,36,5.0
75,65,4.5
75,68,4.0
75,6,3.5
75,7,3.0
75,30,3.5
75,37,4.5
76,30,3.0
76,42,3.0
76,8,3.5
76,57,3.5
76,64,3.0
76,33,1.0
76,44,5.0
76,31,5.0
76,68,3.5
76,53,3.5
76,70,1.0
76,47,4.0
76,56,4.5
76,37,3.0
76,32,3.0
76,24,4.5
76,1,4.0
76,52,2.0
76,4,4.0
76,11,3.5
76,28,3.5
76,5,4.5
76,55,4.5
76,20,3.5
76,43,5.0
76,49,3.5
76,69,4.5
76,59,4.0
76,19,5.0
76,66,5.0
76,16,2.5
76,50,5.0
77,24,3.5
77,17,4.5
77,67,4.5
77,56,2.5
77,14,2.5
77,53,3.0
77,47,5.0
77,36,3.0
77,10,4.5
77,8,2.5
77,18,4.0
77,4,3.5
77,44,4.5
77,22,3.0
77,55,4.0
77,50,3.0
77,15,4.5
77,43,5.0
77,7,3.0
77,52,4.5
77,62,4.0
77,59,3.0
77,34,3.5
77,58,3.0
77,48,4.5
77,16,4.5
78,51,4.0
78,31,3.0
78,15,4.0
78,60,3.5
78,55,4.5
78,50,5.0
78,36,5.0
78,41,4.0
78,48,4.0
78,45,4.5
78,38,4.0
78,44,3.0
78,28,4.5
78,2,3.5
78,5,3.0
78,1,3.5
78,59,3.0
78,12,4.0
78,8,3.0
78,22,3.0
78,3,3.0
78,64,4.0
78,7,4.5
78,26,3.5
78,42,2.0
78,16,3.0
78,47,5.0
78,11,4.0
79,13,3.0
79,1,3.5
79,24,3.0
79,41,3.5
79,6,3.0
79,17,4.0
79,34,3.5
79,16,5.0
79,25,2.0
79,42,3.0
79,47,2.0
79,27,4.0
79,33,2.0
79,50,4.5
79,7,4.0
79,58,4.0
79,21,4.0
80,26,4.5
80,43,3.0
80,50,3.5
80,31,2.5
80,41,4.0
80,19,3.0
80,9,5.0
80,33,4.5
80,56,3.5
80,57,4.0
80,35,5.0
80,54,4.0
80,5,3.0
80,16,3.5
80,65,4.5
80,4,4.0
80,25,4.0
80,13,4.5
81,59,4.0
81,68,4.5
81,70,3.5
81,38,5.0
81,60,4.0
81,32,3.0
81,35,3.5
81,69,5.0
81,29,3.5
81,13,4.5
81,20,5.0
81,17,3.5
81,43,2.5
81,5,4.5
81,26,3.5
81,7,4.5
81,53,3.5
81,66,4.0
81,63,4.5
81,1,3.5
81,24,3.5
82,60,5.0
82,15,5.0
82,36,3.5
82,64,3.0
82,2,4.5
82,23,5.0
82,43,4.0
82,18,4.0
82,68,3.0
82,38,4.5
82,58,4.0
82,30,4.0
82,19,2.5
82,27,5.0
82,55,4.0
82,32,3.0
82,63,4.0
82,69,4.0
82,35,4.0
82,65,4.5
82,48,4.0
82,50,5.0
82,42,2.0
82,28,2.5
82,39,3.0
82,4,4.0
82,22,4.0
82,31,5.0
82,59,4.5
82,45,4.0
82,24,5.0
82,7,3.0
82,14,4.5
82,26,3.5
82,70,4.0
82,37,4.5
82,25,4.0
82,44,3.0
82,12,3.5
82,11,4.0
82,3,4.5
83,54,4.0
83,57,2.0
83,13,2.5
83,51,2.0
83,1,4.0
83,60,4.0
83,40,2.5
83,65,4.5
83,2,3.0
83,70,4.0
83,7,5.0
83,3,4.0
83,4,5.0
83,27,5.0
83,33,4.0
83,28,4.5
83,14,4.5
83,37,3.5
83,49,3.0
83,63,5.0
83,58,4.5
83,43,3.0
84,50,4.5
84,58,3.0
84,22,2.5
84,65,5.0
84,20,2.0
84,28,4.5
84,15,3.5
84,67,4.5
84,14,4.0
84,69,5.0
84,27,5.0
84,35,1.0
84,2,2.5
84,55,3.0
84,31,4.0
84,52,5.0
84,33,4.0
84,5,4.0
84,44,3.0
84,56,4.5
84,13,5.0
84,23,3.0
84,4,4.0
84,60,2.5
84,46,4.0
85,12,5.0
85,44,2.0
85,42,4.5
85,39,5.0
85,35,3.5
85,56,4.0
85,7,5.0
85,23,3.0
85,38,4.0
85,9,4.0
85,62,3.0
85,45,4.5
85,28,5.0
85,40,4.5
85,67,3.0
85,32,2.5
85,54,4.0
85,68,2.0
85,15,4.0
85,47,4.0
85,1,4.0
85,19,4.0
85,63,3.5
85,58,3.0
85,8,3.5
85,43,4.0
85,24,4.0
85,30,4.5
85,59,4.5
85,16,5.0
85,34,3.5
85,61,2.5
85,50,3.5
86,70,5.0
86,46,4.5
86,37,1.0
86,61,4.0
86,21,4.0
86,48,3.5
86,29,3.5
86,27,4.0
86,32,3.0
86,64,4.5
86,49,4.5
86,22,3.5
86,8,3.5
86,17,3.5
86,16,4.0
86,14,4.5
86,23,3.5
86,12,4.0
86,4,3.5
86,34,3.5
86,25,2.0
86,19,1.0
86,65,3.0
86,68,3.5
86,35,4.5
86,1,4.5
86,45,3.0
86,5,3.0
86,42,3.0
86,30,3.5
86,47,4.0
86,40,3.5
87,65,3.0
87,63,3.0
87,49,3.5
87,56,4.5
87,42,5.0
87,27,5.0
87,14,3.0
87,36,5.0
87,55,3.5
87,68,2.5
87,61,5.0
87,11,4.0
87,38,3.0
87,12,3.5
87,57,3.5
87,59,4.5
87,29,4.0
87,34,5.0
87,50,2.0
87,5,3.5
87,31,4.0
87,23,4.0
87,15,3.5
87,35,4.5
87,21,5.0
87,32,5.0
87,64,4.5
87,46,4.5
87,66,4.0
87,40,4.5
87,3,3.5
87,28,3.5
88,62,5.0
88,38,5.0
88,24,3.0
88,34,3.0
88,7,2.5
88,40,5.0
88,59,3.0
88,69,3.5
88,64,3.5
88,52,4.0
88,45,2.5
88,19,3.0
88,49,5.0
88,51,5.0
88,26,4.5
89,62,4.5
89,27,4.0
89,5,4.5
89,65,4.5
89,53,3.5
89,7,3.5
89,18,4.5
89,64,3.5
89,39,5.0
89,43,2.5
89,60,2.0
89,46,5.0
89,29,4.0
89,33,3.5
89,20,4.5
89,24,4.0
89,59,4.0
89,49,2.5
89,57,4.5
89,38,4.5
89,37,3.0
89,50,4.5
89,17,5.0
89,44,4.0
89,12,4.0
89,6,3.5
89,14,3.5
89,11,4.5
89,15,4.5
89,40,4.0
89,68,4.0
90,21,3.5
90,54,4.0
90,5,5.0
90,27,2.0
90,51,4.5
90,38,3.5
90,50,4.5
90,45,4.5
90,29,3.5
90,44,4.0
90,70,3.0
90,4,5.0
90,64,3.5
90,37,4.0
90,26,4.5
90,11,4.5
90,35,3.0
90,22,4.0
90,6,3.5
90,46,3.5
90,67,4.0
90,41,3.5
90,25,3.5
90,7,4.5
90,34,2.5
90,52,4.0
90,1,3.0
90,39,1.0
90,23,3.0
90,36,4.0
90,68,4.5
90,31,2.0
90,18,2.0
90,65,5.0
90,42,2.5
90,53,5.0
90,56,3.0
90,40,4.5
90,62,3.5
90,49,4.5
91,39,1.0
91,29,1.0
91,4,5.0
91,6,3.0
91,68,4.5
91,70,2.0
91,27,5.0
91,26,5.0
91,50,4.0
91,52,1.0
91,7,3.0
91,34,3.5
91,13,4.0
91,46,3.5
91,60,2.0
91,61,4.0
91,15,4.0
91,65,3.5
91,28,2.0
91,57,5.0
91,38,4.0
91,2,4.5
91,49,4.0
91,16,2.0
91,53,3.5
91,22,3.5
91,31,4.5
92,45,4.5
92,59,2.5
92,65,5.0
92,51,5.0
92,14,3.5
92,66,4.5
92,52,4.0
92,49,4.0
92,29,3.5
92,35,4.0
92,19,4.5
92,2,3.5
92,47,4.0
92,5,4.0
92,1,4.5
92,17,2.0
92,67,4.5
92,25,4.0
92,69,3.0
92,27,3.0
92,46,4.0
92,13,5.0
92,11,3.5
92,60,4.5
92,34,2.5
92,68,4.0
92,32,5.0
92,6,4.5
92,8,3.0
93,21,5.0
93,70,5.0
93,12,4.5
93,43,2.5
93,62,5.0
93,67,3.5
93,33,1.0
93,45,3.5
93,22,2.0
93,28,4.0
93,69,3.5
93,50,4.0
93,51,4.0
93,34,4.5
93,53,4.0
93,11,3.5
93,46,4.5
93,9,5.0
93,54,2.5
93,60,4.0
93,42,3.5
93,13,2.0
93,16,4.0
93,23,4.5
94,69,4.0
94,35,3.5
94,3,5.0
94,24,4.5
94,2,4.0
94,39,3.5
94,51,3.5
94,41,4.0
94,38,2.5
94,25,3.0
94,19,4.5
94,44,4.0
94,12,3.5
94,23,3.0
94,18,3.5
94,42,4.5
94,20,3.0
94,8,1.0
94,16,4.0
94,43,5.0
94,53,4.0
94,40,2.5
94,57,3.5
94,33,4.5
94,63,3.0
94,45,4.0
94,15,3.5
94,68,3.0
94,49,4.5
94,58,4.5
94,28,4.0
94,55,3.0
94,30,2.5
94,61,4.0
94,64,4.0
94,7,3.0
94,34,2.0
94,32,2.5
94,60,5.0
94,5,4.5
95,70,4.0
95,15,3.5
95,24,5.0
95,33,2.0
95,5,3.5
95,40,4.5
95,39,2.5
95,23,3.0
95,6,4.0
95,57,4.0
95,69,4.5
95,18,4.5
95,42,3.0
95,20,1.0
95,55,4.0
95,14,3.5
95,3,4.0
95,7,3.0
96,11,4.0
96,68,4.0
96,16,2.5
96,35,3.5
96,2,5.0
96,8,5.0
96,62,3.5
96,41,5.0
96,13,4.5
96,20,4.0
96,34,2.0
96,9,5.0
96,24,4.0
96,7,4.5
96,25,4.5
96,6,4.5
96,22,4.0
96,14,3.5
96,38,3.5
96,31,3.5
96,66,2.0
96,29,4.0
96,54,4.0
96,50,4.5
96,30,3.0
96,47,4.0
96,33,1.0
96,64,2.5
96,27,2.0
96,61,4.5
96,53,2.5
96,37,4.5
96,56,3.0
96,51,5.0
96,23,4.5
96,46,5.0
97,42,4.0
97,29,4.5
97,6,4.5
97,31,4.5
97,64,3.5
97,47,3.5
97,11,3.5
97,59,3.0
97,27,2.5
97,45,4.0
97,37,5.0
97,17,3.0
97,46,2.0
97,2,4.5
97,62,3.0
97,13,4.5
97,14,4.5
97,35,5.0
97,22,3.5
97,25,4.0
97,69,4.0
97,19,4.0
97,3,3.5
97,9,3.0
97,55,4.0
97,43,4.0
97,12,4.5
97,10,4.5
97,36,4.0
97,65,2.5
97,68,4.5
97,66,4.0
97,40,5.0
97,21,5.0
97,16,2.0
97,20,4.5
97,54,2.0
97,41,3.5
97,48,4.0
97,44,3.0
97,39,4.5
97,51,1.0
97,1,3.0
98,10,5.0
98,61,3.5
98,4,5.0
98,2,4.5
98,65,4.0
98,69,4.0
98,30,3.5
98,49,5.0
98,26,4.0
98,38,2.0
98,34,3.5
98,42,4.0
98,13,2.0
98,28,2.0
98,40,4.0
98,39,3.5
98,60,3.5
98,51,3.0
98,24,3.0
98,20,4.0
98,23,4.0
98,29,3.0
98,32,3.5
98,66,4.0
98,11,2.5
98,14,3.0
98,7,2.5
98,62,4.5
98,50,4.5
98,15,4.5
98,35,4.5
98,36,4.0
98,47,4.0
98,37,4.0
98,53,2.0
98,31,4.0
98,58,4.5
98,70,4.0
98,48,3.5
98,25,3.5
98,3,4.0
99,22,4.5
99,45,2.0
99,12,3.5
99,2,3.0
99,61,3.5
99,6,2.5
99,66,5.0
99,58,3.0
99,34,5.0
99,24,3.5
99,21,5.0
99,8,4.0
99,49,5.0
99,25,1.0
99,14,4.5
99,17,5.0
100,33,4.0
100,62,4.5
100,27,3.0
100,5,3.5
100,30,3.5
100,3,2.0
100,46,3.5
100,23,4.5
100,70,5.0
100,42,4.0
100,50,4.0
100,34,2.0
100,17,5.0
100,35,1.0
100,61,5.0
100,7,4.0
100,13,3.5
100,69,5.0
100,52,2.0
100,15,4.0
100,56,4.0
100,20,3.0
101,14,5.0
101,59,2.5
101,61,4.0
101,38,3.0
101,8,4.5
101,51,4.0
101,45,3.0
101,60,4.0
101,46,3.5
101,40,4.0
101,23,5.0
101,9,3.5
101,58,3.5
101,19,1.0
101,56,4.0
101,48,3.5
101,1,3.5
101,15,3.0
102,54,2.5
102,53,3.5
102,30,4.0
102,60,4.5
102,5,3.0
102,33,2.5
102,14,5.0
102,36,3.0
102,65,4.5
102,57,4.5
102,34,4.5
102,58,3.0
102,51,4.5
102,67,4.5
102,55,4.0
102,37,3.5
102,42,3.0
102,39,3.0
102,45,4.0
102,47,4.0
102,32,3.5
102,66,4.0
102,23,3.5
102,25,4.0
102,19,5.0
102,1,3.0
102,10,3.5
102,62,3.0
102,20,4.0
102,21,4.5
102,56,5.0
102,12,3.5
103,46,5.0
103,23,4.0
103,47,3.5
103,14,4.5
103,59,3.0
103,65,4.0
103,6,2.0
103,1,4.5
103,61,3.5
103,16,4.0
103,48,3.0
103,41,4.0
103,56,4.5
103,67,4.0
103,28,4.0
103,17,4.0
103,31,5.0
103,25,4.0
104,50,4.0
104,16,3.5
104,56,3.5
104,49,4.5
104,9,4.0
104,48,4.5
104,2,3.0
104,23,4.0
104,63,4.0
104,45,3.5
104,47,4.0
104,57,3.5
104,14,3.0
104,64,3.0
104,30,2.5
104,40,4.0
104,41,4.0
105,27,4.5
105,45,4.0
105,50,3.5
105,41,5.0
105,65,2.0
105,53,3.5
105,62,5.0
105,48,3.5
105,31,3.0
105,30,4.0
105,32,4.5
105,40,2.5
105,15,5.0
105,44,4.5
105,5,3.0
106,48,3.5
106,69,5.0
106,65,4.0
106,9,5.0
106,14,4.5
106,57,5.0
106,38,5.0
106,2,5.0
106,56,4.5
106,3,3.5
106,63,2.5
106,11,4.0
106,20,5.0
106,15,4.5
106,13,5.0
106,51,4.5
106,44,3.0
106,67,3.0
106,23,3.5
106,22,3.0
106,5,4.0
106,46,5.0
106,27,4.5
106,42,3.5
107,55,3.5
107,40,1.0
107,25,2.5
107,6,4.0
107,64,5.0
107,70,4.0
107,68,2.5
107,39,3.0
107,58,4.5
107,44,4.5
107,38,4.0
107,1,4.0
107,41,2.0
107,47,4.5
107,42,4.5
107,65,3.0
107,57,4.5
107,43,3.0
107,45,2.0
107,11,3.0
107,14,3.0
107,27,3.5
107,29,3.5
107,9,4.0
107,16,4.0
107,52,3.5
107,20,2.0
107,69,4.0
107,48,3.5
107,10,3.5
107,19,4.5
107,34,4.5
107,46,4.5
107,12,4.0
108,32,4.0
108,56,3.5
108,63,3.5
108,35,4.0
108,38,3.0
108,18,3.5
108,28,3.5
108,13,4.0
108,3,2.5
108,15,4.5
108,68,4.0
108,1,4.0
108,25,4.5
108,55,3.5
108,22,4.0
108,30,5.0
108,2,4.5
108,57,5.0
108,59,4.5
108,51,3.0
108,23,2.5
109,34,4.0
109,65,4.5
109,31,2.5
109,56,4.5
109,10,4.0
109,2,2.5
109,22,4.0
109,12,3.5
109,9,5.0
109,25,3.0
109,46,4.0
109,17,3.5
109,36,5.0
109,28,3.5
109,58,5.0
109,21,5.0
109,62,3.5
109,57,4.5
110,38,4.0
110,28,4.5
110,54,2.0
110,23,3.0
110,34,3.5
110,25,4.0
110,19,3.0
110,31,3.5
110,5,3.0
110,49,4.0
110,64,4.5
110,43,4.0
110,11,2.5
110,42,4.0
110,67,4.0
110,10,4.0
110,63,3.5
110,65,4.0
110,35,5.0
110,3,2.5
110,46,3.5
110,56,3.5
110,52,4.0
110,32,3.0
110,21,3.0
110,48,3.5
110,4,5.0
110,2,4.5
110,61,4.0
110,1,4.5
110,41,3.0
110,57,4.5
110,50,4.0
110,17,3.5
110,62,4.5
110,14,4.5
110,59,4.5
110,8,2.5
110,7,5.0
110,37,5.0
110,69,3.5
111,33,4.0
111,22,4.5
111,47,4.5
111,13,5.0
111,68,4.0
111,55,4.0
111,10,2.5
111,1,4.0
111,61,3.0
111,8,3.5
111,31,3.5
111,37,3.5
111,24,4.0
111,12,5.0
111,44,3.5
111,32,5.0
111,51,4.5
111,66,4.0
111,35,4.0
111,38,2.5
111,65,4.5
111,40,4.0
111,62,5.0
111,25,4.0
111,17,4.5
111,56,4.5
111,34,3.5
111,39,3.0
111,19,3.5
111,36,4.0
111,26,3.0
112,23,5.0
112,29,5.0
112,5,5.0
112,45,3.5
112,54,4.0
112,31,3.5
112,50,4.0
112,51,3.5
112,55,4.0
112,30,4.0
112,63,2.0
112,17,4.5
112,60,1.0
112,68,3.5
112,53,1.0
112,39,3.5
112,22,2.5
112,40,5.0
112,28,3.5
112,69,4.0
112,18,3.5
112,65,4.0
112,70,4.5
112,3,4.0
112,36,4.5
112,43,5.0
112,8,4.5
112,58,4.0
112,20,3.0
112,46,4.0
112,27,4.0
112,41,4.5
112,6,4.5
112,19,4.5
112,2,4.5
112,66,2.5
112,16,2.0
112,62,3.0
112,56,5.0
112,25,4.5
112,42,4.0
112,52,4.5
112,14,4.5
113,30,3.0
113,40,4.5
113,34,3.5
113,31,3.0
113,70,4.5
113,48,3.5
113,26,4.0
113,67,4.0
113,25,4.0
113,46,4.0
113,56,4.5
113,18,2.5
113,54,4.0
113,32,5.0
113,33,2.0
113,47,3.0
113,37,4.5
113,1,3.5
113,62,3.5
113,42,3.0
113,53,4.0
113,16,3.0
113,29,4.0
113,65,4.5
113,6,3.0
113,4,4.0
113,39,5.0
113,64,4.0
113,22,4.5
113,63,3.5
113,45,4.5
113,52,2.0
113,17,3.0
113,41,3.0
113,19,3.5
113,38,4.5
113,5,3.5
113,3,4.0
113,36,4.5
113,69,4.0
113,50,3.5
113,15,4.0
113,23,3.5
113,35,2.5
114,15,5.0
114,1,4.0
114,48,3.0
114,35,4.5
114,4,5.0
114,16,3.0
114,46,4.5
114,42,5.0
114,37,5.0
114,3,5.0
114,44,4.0
114,62,3.5
114,11,1.0
114,57,2.5
114,64,3.5
114,20,3.5
114,28,3.0
114,7,3.5
114,29,3.0
114,43,4.5
114,58,3.5
114,65,4.0
114,31,4.0
114,8,2.0
114,26,5.0
114,14,4.0
114,59,3.5
114,63,3.0
114,9,3.5
114,17,2.0
114,23,3.5
114,47,4.0
114,22,5.0
114,10,4.0
114,21,2.5
114,67,3.0
115,9,4.0
115,27,1.0
115,30,4.0
115,29,4.0
115,59,4.0
115,18,4.5
115,11,4.0
115,68,2.5
115,35,2.5
115,10,4.0
115,17,3.5
115,64,2.5
115,20,3.5
115,21,4.0
115,52,3.5
115,7,4.5
115,70,4.0
115,53,3.5
115,1,4.5
115,24,4.0
115,5,4.0
115,60,4.0
115,26,1.0
115,42,4.0
115,41,3.5
115,45,5.0
115,22,4.5
115,58,4.0
115,3,3.0
115,46,3.0
115,28,3.5
115,4,4.0
116,11,3.0
116,39,3.0
116,43,3.5
116,59,5.0
116,67,3.0
116,8,4.0
116,65,2.0
116,18,3.5
116,56,4.0
116,51,5.0
116,3,4.0
116,25,4.5
116,44,4.0
116,45,2.0
116,21,3.5
116,22,4.0
116,24,5.0
116,16,4.5
116,7,3.0
116,36,3.0
116,26,3.0
116,2,5.0
116,70,4.5
116,29,4.5
116,61,3.5
116,4,4.0
116,35,4.0
116,28,3.0
116,55,4.0
116,31,2.0
117,51,4.0
117,11,3.0
117,57,3.5
117,20,3.5
117,66,5.0
117,58,5.0
117,40,5.0
117,8,4.5
117,27,4.0
117,14,4.0
117,36,5.0
117,26,3.0
117,60,4.0
117,19,4.0
117,9,4.0
117,44,3.0
117,30,4.0
117,49,4.5
117,61,4.0
117,17,4.5
117,31,3.5
117,16,5.0
117,68,4.0
118,43,5.0
118,23,4.5
118,55,5.0
118,56,1.0
118,27,5.0
118,12,4.5
118,50,4.5
118,64,2.5
118,70,4.5
118,22,5.0
118,10,4.0
118,53,4.0
118,32,5.0
118,54,3.5
118,46,4.0
118,30,4.0
118,48,5.0
118,13,2.5
118,38,4.0
118,16,4.0
118,41,4.5
118,15,4.0
118,26,5.0
118,67,5.0
119,30,4.0
119,31,4.0
119,2,4.0
119,55,4.0
119,1,4.5
119,63,2.0
119,10,3.5
119,60,3.5
119,59,3.0
119,38,3.5
119,7,3.5
119,8,4.0
119,58,4.0
119,9,3.5
119,52,4.5
119,17,3.5
119,5,3.5
119,34,4.0
119,26,2.0
119,14,2.5
119,29,3.5
119,15,5.0
119,37,4.5
119,22,2.5
119,57,4.5
119,18,4.5
119,16,4.0
120,45,3.5
120,52,3.0
120,9,4.0
120,19,5.0
120,41,3.5
120,14,4.0
120,29,4.0
120,51,4.0
120,47,4.5
120,23,4.5
120,58,2.0
